FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,116,100,FREE,FIN,F,Bronte,CAMPBELL,179.0,58.0,18.101807,0.031964,1.853912,53.94
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,116,100,FREE,FIN,F,Lia,NEAL,178.0,74.0,23.355637,0.025652,1.898254,52.68
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,116,100,FREE,FIN,F,Pernille,BLUME,170.0,58.0,20.069204,0.032785,1.901502,52.59
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,117,200,BACK,FIN,M,David,FOLDHAZI,189.0,84.0,23.515579,0.021132,1.775095,112.67
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,117,200,BACK,FIN,M,Guangyuan,LI,187.0,81.0,23.163373,0.021886,1.772735,112.82
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,117,200,BACK,FIN,M,Christian,DIENER,182.0,82.0,24.755464,0.021715,1.780627,112.32
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,117,200,BACK,FIN,M,Ryosuke,IRIE,178.0,64.0,20.19947,0.028347,1.814224,110.24000000000001
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,118,200,MEDLEY,FIN,F,Emily,SEEBOHM,180.0,70.0,21.604938,0.022565,1.579529,126.62
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,118,200,MEDLEY,FIN,F,Alexandra,WENK,180.0,63.0,19.444444,0.023876,1.504212,132.96
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,118,200,MEDLEY,FIN,F,Katinka,HOSSZU,175.0,68.0,22.204082,0.023597,1.604621,124.64
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,118,200,MEDLEY,FIN,F,Runa,IMAI,163.0,50.0,18.818924,0.030888,1.544402,129.5
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,118,200,MEDLEY,FIN,F,Seoyeong,KIM,163.0,51.0,19.195303,0.030647,1.562988,127.96
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,119,50,FLY,FIN,M,Chad,LE CLOS,190.0,83.0,22.99169,0.027111,2.250225,22.22
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,119,50,FLY,FIN,M,Andrii,GOVOROV,190.0,89.0,24.65374,0.024858,2.212389,22.6
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,119,50,FLY,FIN,M,Qibin,ZHANG,185.0,85.0,24.835646,0.02571,2.185315,22.88
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,119,50,FLY,FIN,M,Vladimir,MOROZOV,185.0,83.0,24.251278,0.02626,2.179599,22.94
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,119,50,FLY,FIN,M,Yauhen,TSURKIN,182.0,77.0,23.245985,0.027821,2.142245,23.34
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,120,50,BACK,FIN,F,Emily,SEEBOHM,180.0,70.0,21.604938,0.02718,1.902588,26.28
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,120,50,BACK,FIN,F,Xiang,LIU,180.0,63.0,19.444444,0.02968,1.869858,26.74
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,120,50,BACK,FIN,F,Ranomi,KROMOWIDJOJO,180.0,72.0,22.222222,0.026127,1.881114,26.58
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,120,50,BACK,FIN,F,Jie,CHEN,177.0,65.0,20.74755,0.028543,1.855288,26.95
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,120,50,BACK,FIN,F,Katinka,HOSSZU,175.0,68.0,22.204082,0.027831,1.892506,26.42
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,121,100,BREAST,FIN,M,Kirill,PRIGODA,192.0,88.0,23.871528,0.019912,1.752234,57.07
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,121,100,BREAST,FIN,M,Zibei,YAN,190.0,75.0,20.775623,0.023441,1.758087,56.88
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,121,100,BREAST,FIN,M,Yasuhiro,KOSEKI,188.0,80.0,22.634676,0.022026,1.762115,56.75
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,121,100,BREAST,FIN,M,Feilian,MAO,185.0,74.0,21.621622,0.023559,1.743375,57.36
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,121,100,BREAST,FIN,M,Daiya,SETO,174.0,73.0,24.111507,0.024062,1.756543,56.93
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,122,800,FREE,FHT,F,Jie,DONG,170.0,62.0,21.453287,0.025366,1.572667,508.69
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,122,800,FREE,FHT,F,Boglarka,KAPAS,168.0,54.0,19.132653,0.029815,1.610014,496.89
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,123,50,FREE,FIN,M,Chad,LE CLOS,190.0,83.0,22.99169,0.028163,2.337541,21.39
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,123,50,FREE,FIN,M,Andrii,GOVOROV,190.0,89.0,24.65374,0.026375,2.347418,21.3
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,123,50,FREE,FIN,M,Shinri,SHIOURA,188.0,90.0,25.464011,0.026119,2.350729,21.27
